0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79779E-05,0,5.18286E-05,0,0,0,4.22058E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03609E-06,0,0,0,0,0,7.83442E-05,5.0836E-06,0,0,0,0,0,0,0,0,0,0,0,3.57467E-06,0,0,0,1.25988E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79913E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26052E-05,0,0,0,0,3.36193E-10,0,0,0,0,0,9.87824E-08,0,0,0,0,0,0,0,0,5.23806E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.20211E-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44044E-06,0,0,0,0,0,0,0,0,0,3.37343E-07,0,0,0,0,0,0,0,0,3.46001E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31853E-07,3.85247E-07,7.27287E-07,2.0853E-06,6.13419E-07,0,0,0,0,1.56847E-05,8.91982E-06,1.32844E-07,1.26673E-05,0,8.15839E-08,5.4441E-07,0,1.94258E-07,0,4.49687E-06,0,1.61748E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83021E-10,0,0,0,0,0,0,0,0,0,0,0,1.02353E-08,6.40821E-09,0,0
4.67075E-07,1.85431E-07,9.94413E-07,4.05988E-07,1.85274E-07,3.03272E-07,1.59845E-07,1.36628E-07,0,7.52698E-08,0,0,0,0,2.91104E-07,1.03241E-06,0,1.43112E-06,0,1.16846E-06,6.24821E-08,9.6988E-07,2.16329E-07,4.50661E-07,1.15026E-09,1.3377E-07,4.92915E-08,0,1.05655E-07,6.08142E-07,1.0836E-07,6.53853E-08,5.4265E-07,7.35491E-08,8.09165E-08,8.38424E-08,1.10752E-07,1.12165E-08,1.79091E-07,1.63667E-07,1.16442E-07,1.06098E-07,1.13012E-07,5.79639E-07,7.20199E-07,3.45419E-07,1.74273E-07,3.73179E-08,2.97749E-07,9.29832E-08,1.35418E-07,6.28933E-08,4.47755E-08,1.00799E-08,5.02337E-08,3.26594E-07,3.80713E-07,9.03457E-08,1.84045E-07,7.63538E-09,8.7554E-08,3.10799E-07,3.29279E-08,1.58882E-07,1.98569E-08,5.92069E-07,3.285E-07,1.5247E-07,6.64567E-07,3.9832E-07,1.32449E-06,3.10542E-07,2.03036E-07,1.63134E-07,1.90584E-07,3.27259E-07,1.34544E-07,2.89347E-07,5.85437E-07,1.93546E-08,7.99808E-08,1.03815E-07,2.85949E-07,9.72843E-07,5.65716E-07,6.06592E-07,5.27868E-07,3.12327E-06,2.75364E-06,2.20625E-06,1.93259E-07,1.93327E-07,7.05102E-07,2.70343E-08,1.50437E-08,6.78498E-09,1.09845E-06,0,1.6742E-07,4.41631E-07,3.01091E-07,6.54423E-07,2.21635E-06,6.43628E-07,2.30514E-07,4.53429E-07,0,6.02936E-07,3.91635E-07,4.08892E-08,9.34552E-08,1.09511E-08,1.61966E-06,1.04702E-07,2.2769E-07,7.15983E-08,2.6904E-07,8.26764E-07,0,1.60572E-06,7.62873E-07,3.06014E-07,0
9.96197E-07,4.4034E-07,7.07511E-07,2.8827E-06,1.0327E-06,8.75494E-07,4.52563E-07,2.68821E-06,0,1.80195E-07,1.2389E-07,0,0,3.35606E-05,2.30694E-06,2.36394E-06,0,2.07077E-07,6.31374E-07,2.67904E-06,1.64039E-07,9.11053E-07,6.96264E-08,2.74736E-08,1.00223E-09,0,5.14931E-08,0,1.15303E-07,5.34445E-07,1.96793E-07,6.81704E-08,9.45637E-07,9.47879E-08,1.50116E-07,1.1632E-07,5.50725E-07,2.05991E-08,3.31649E-07,4.72784E-07,7.92045E-08,4.23867E-07,1.51026E-07,5.19581E-08,1.20435E-07,3.69035E-07,7.39878E-07,3.51942E-08,4.97312E-07,4.91834E-07,2.38292E-07,1.56968E-07,3.3836E-08,3.53431E-07,3.17659E-08,4.06335E-07,4.65863E-07,1.06853E-07,1.19773E-07,9.86962E-09,7.54751E-08,3.29581E-07,3.12122E-08,3.62259E-07,5.52951E-08,5.87902E-07,3.62653E-07,1.39867E-07,8.41778E-07,3.17653E-07,4.69681E-06,2.84066E-07,1.54334E-07,1.75819E-07,1.71635E-07,1.94861E-07,8.63868E-08,6.34858E-07,5.70911E-07,1.09E-06,6.34343E-06,5.37354E-07,6.79315E-07,3.27857E-06,4.45751E-06,1.15952E-06,2.1816E-06,1.79571E-05,2.77511E-05,5.46469E-06,5.25385E-07,1.44816E-06,2.42911E-06,7.02494E-07,3.29934E-09,0,0,0,2.10136E-07,9.11953E-07,4.33648E-07,1.18718E-06,2.36457E-06,6.35013E-07,6.01534E-07,8.49886E-07,0,5.6566E-08,6.51108E-07,1.12986E-06,1.11272E-06,2.73885E-08,1.28175E-06,1.7809E-06,1.84691E-07,2.49538E-07,1.79921E-07,7.82072E-07,0,0,0,7.65335E-07,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98989E-07,0,0,0,2.0397E-07,0,0,0,0,0,1.68405E-06,3.44396E-08,0,0,0,0,3.29396E-07,0,7.29149E-06,8.21912E-07,1.13199E-06,0,7.66274E-09,7.91031E-09,9.59147E-08,0,0,0,0,2.5473E-10,0,0,0,0,0,0,0,0,5.4742E-10,0,0,0,3.64292E-06,0,2.01035E-06,0,0,2.21116E-06,2.0764E-07,0,0,0,0,6.35995E-06,3.33582E-09,0,0,0,0,6.15944E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03429E-07,0,0,0,0,0,0,0,0,0,2.9115E-05,0,0,0,0,0,0,0,0,0,1.88427E-09,0,0,0,0,0,9.54579E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0317E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21981E-09,0,0,0,0,8.40881E-08,0,0,0,0,1.55191E-10,2.00839E-09,0,4.7267E-11,0,0,0,5.59301E-11,1.4743E-08,6.71531E-10,8.28062E-08,1.93851E-08,1.62667E-07,2.99547E-10,0,0,0,4.35676E-09,0,0,0,0,0,0,0,0,1.02064E-10,0,0,2.77081E-09,0,1.1508E-10,0,0,0,1.77786E-08,0,0,0,0,0,0,0,4.98231E-09,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
